"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"72242712975","2017-04-01T11:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0167,5","D01      0ADE726","04,5,+00610,5,99,9",,,"2,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00610,1,99,9,99,9","060,M,+0206,1","060,N,+0189,1",,,,,,,,,,,"10119,5,10103,5","1,9,011,9,+999,9",,,,,,,,,,,"V020","MET11104/01/17 05:53:02 METAR KLVJ 011153Z 13006KT 10SM SCT020 20/17 A2988 RMK AO2 SLP116 T02000167 10206 20189 51011","FM-15","10116,5","7","+0200,5","016093,5,N,5","130,5,N,0031,5"
"72242712975","2017-04-01T12:29:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00640,5,M,N","+0172,5",,"07,5,+00640,5,99,9",,,"3,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET08604/01/17 06:29:02 SPECI KLVJ 011229Z 13006KT 10SM BKN021 20/17 A2989 RMK AO2 T02000172","FM-16","99999,9","7","+0200,5","016093,5,N,5","130,5,N,0031,5"
"72242712975","2017-04-01T12:37:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0172,5","D01      0ADE726","04,5,+00640,5,99,9",,,"2,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET08604/01/17 06:37:02 SPECI KLVJ 011237Z 13005KT 10SM SCT021 20/17 A2989 RMK AO2 T02000172","FM-16","99999,9","7","+0200,5","016093,5,N,5","130,5,N,0026,5"
"72242712975","2017-04-01T12:49:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00671,5,M,N","+0170,5",,"07,5,+00671,5,99,9",,,"3,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET07604/01/17 06:49:02 SPECI KLVJ 011249Z 12006KT 10SM BKN022 21/17 A2989 RMK AO2","FM-16","99999,9","7","+0210,5","016093,5,N,5","120,5,N,0031,5"
"72242712975","2017-04-01T12:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00732,5,M,N","+0178,5",,"07,5,+00732,5,99,9",,,"3,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET09304/01/17 06:53:02 METAR KLVJ 011253Z 13005KT 10SM BKN024 21/18 A2990 RMK AO2 SLP122 T02060178","FM-15","10122,5","7","+0206,5","016093,5,N,5","130,5,N,0026,5"
"72242712975","2017-04-01T13:35:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5","D01      0ADE726","04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET08604/01/17 07:35:02 SPECI KLVJ 011335Z 14009KT 10SM SCT025 22/18 A2991 RMK AO2 T02220178","FM-16","99999,9","7","+0222,5","016093,5,N,5","140,5,N,0046,5"
"72242712975","2017-04-01T13:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0178,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09004/01/17 07:53:02 METAR KLVJ 011353Z 14010KT 10SM CLR 23/18 A2992 RMK AO2 SLP129 T02330178","FM-15","10129,5","7","+0233,5","016093,5,N,5","140,5,N,0051,5"
"72242712975","2017-04-01T14:18:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00732,5,M,N","+0178,5",,"07,5,+00732,5,99,9",,,"3,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,,,,,,"V020","MET08604/01/17 08:18:02 SPECI KLVJ 011418Z 16010KT 10SM BKN024 23/18 A2993 RMK AO2 T02330178","FM-16","99999,9","7","+0233,5","016093,5,N,5","160,5,N,0051,5"
"72242712975","2017-04-01T14:38:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0172,5","D01      0ADE726","04,5,+00732,5,99,9",,,"2,99,1,+00732,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00732,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,,,,,,"V020","MET08604/01/17 08:38:02 SPECI KLVJ 011438Z 14012KT 10SM SCT024 24/17 A2994 RMK AO2 T02390172","FM-16","99999,9","7","+0239,5","016093,5,N,5","140,5,N,0062,5"
"72242712975","2017-04-01T14:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0172,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5","3,9,013,9,+999,9",,,,,,"0113,5",,,,,"V020","MET09904/01/17 08:53:02 METAR KLVJ 011453Z 14016G22KT 10SM CLR 24/17 A2993 RMK AO2 SLP135 T02440172 53013","FM-15","10135,5","7","+0244,5","016093,5,N,5","140,5,N,0082,5"
"72242712975","2017-04-01T15:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0167,5","D01      0ADE726","02,5,+00792,5,99,9",,,"1,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00792,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10123,5",,,,,,,"0134,5","4,99,0133,1,130",,,,"V020","MET11404/01/17 09:53:02 METAR KLVJ 011553Z 14015G26KT 10SM FEW026 26/17 A2994 RMK AO2 PK WND 13026/1537 SLP137 T02560167","FM-15","10137,5","7","+0256,5","016093,5,N,5","140,5,N,0077,5"
"72242712975","2017-04-01T16:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0167,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,"0113,5",,,,,"V020","MET11104/01/17 10:53:02 METAR KLVJ 011653Z 14016G22KT 10SM CLR 26/17 A2993 RMK AO2 PK WND 12026/1558 SLP135 T02560167","FM-15","10135,5","7","+0256,5","016093,5,N,5","140,5,N,0082,5"
"72242712975","2017-04-01T17:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0172,5","D01      0ADE726","02,5,+00792,5,99,9",,,"1,99,1,+00792,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00792,1,99,9,99,9","060,M,+0267,1","060,N,+0200,1",,,,,,,,,,,"10135,5,10120,5","0,9,000,9,+999,9",,,,,,"0098,5",,,,,"V020","MET11404/01/17 11:53:02 METAR KLVJ 011753Z 14014G19KT 10SM FEW026 26/17 A2993 RMK AO2 SLP135 T02560172 10267 20200 50000","FM-15","10135,5","7","+0256,5","016093,5,N,5","140,5,N,0072,5"
"72242712975","2017-04-01T18:18:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00823,5,M,N","+0172,5",,"07,5,+00823,5,99,9",,,"3,99,1,+00823,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,"0124,5",,,,,"V020","MET08904/01/17 12:18:02 SPECI KLVJ 011818Z 13019G24KT 10SM BKN027 27/17 A2993 RMK AO2 T02670172","FM-16","99999,9","7","+0267,5","016093,5,N,5","130,5,N,0098,5"
"72242712975","2017-04-01T18:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00884,5,M,N","+0172,5",,"07,5,+00884,5,99,9","07,5,+01097,5,99,9",,"3,99,1,+00884,5,9","3,99,1,+01097,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10120,5",,,,,,,"0118,5",,,,,"V020","MET10304/01/17 12:53:02 METAR KLVJ 011853Z 13017G23KT 10SM BKN029 BKN036 26/17 A2993 RMK AO2 SLP133 T02610172","FM-15","10133,5","7","+0261,5","016093,5,N,5","130,5,N,0088,5"
"72242712975","2017-04-01T19:08:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01128,5,M,N","+0172,5",,"04,5,+00884,5,99,9","07,5,+01128,5,99,9",,"2,99,1,+00884,5,9","3,99,1,+01128,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,"0118,5",,,,,"V020","MET09604/01/17 13:08:02 SPECI KLVJ 011908Z 14016G23KT 10SM SCT029 BKN037 27/17 A2992 RMK AO2 T02670172","FM-16","99999,9","7","+0267,5","016093,5,N,5","140,5,N,0082,5"
"72242712975","2017-04-01T19:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01067,5,M,N","+0172,5",,"02,5,+00823,5,99,9","07,5,+01067,5,99,9",,"1,99,1,+00823,5,9","3,99,1,+01067,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,"0129,5",,,,,"V020","MET10304/01/17 13:53:02 METAR KLVJ 011953Z 13016G25KT 10SM FEW027 BKN035 27/17 A2991 RMK AO2 SLP127 T02670172","FM-15","10127,5","7","+0267,5","016093,5,N,5","130,5,N,0082,5"
"72242712975","2017-04-01T20:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01097,5,M,N","+0172,5",,"04,5,+00823,5,99,9","07,5,+01097,5,99,9",,"2,99,1,+00823,5,9","3,99,1,+01097,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5","8,9,012,9,+999,9",,,,,,"0108,5",,,,,"V020","MET10904/01/17 14:53:02 METAR KLVJ 012053Z 14016G21KT 10SM SCT027 BKN036 26/17 A2990 RMK AO2 SLP123 T02610172 58012","FM-15","10123,5","7","+0261,5","016093,5,N,5","140,5,N,0082,5"
"72242712975","2017-04-01T21:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01097,5,M,N","+0178,5",,"04,5,+00823,5,99,9","07,5,+01097,5,99,9",,"2,99,1,+00823,5,9","3,99,1,+01097,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,"0108,5",,,,,"V020","MET10304/01/17 15:53:02 METAR KLVJ 012153Z 12015G21KT 10SM SCT027 BKN036 27/18 A2988 RMK AO2 SLP118 T02670178","FM-15","10118,5","7","+0267,5","016093,5,N,5","120,5,N,0077,5"
"72242712975","2017-04-01T22:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00792,5,M,N","+0190,5",,"04,5,+00640,5,99,9","07,5,+00792,5,99,9","07,5,+01006,5,99,9","2,99,1,+00640,5,9","3,99,1,+00792,5,9","3,99,1,+01006,5,9",,,,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET09504/01/17 16:51:02 SPECI KLVJ 012251Z 11010KT 10SM SCT021 BKN026 BKN033 26/19 A2990 RMK AO2 FIBI","FM-16","99999,9","6","+0260,5","016093,5,N,5","110,5,N,0051,5"
"72242712975","2017-04-01T22:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00792,5,M,N","+0189,5",,"04,5,+00640,5,99,9","07,5,+00792,5,99,9","07,5,+00945,5,99,9","2,99,1,+00640,5,9","3,99,1,+00792,5,9","3,99,1,+00945,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET10704/01/17 16:53:02 METAR KLVJ 012253Z 12008KT 10SM SCT021 BKN026 BKN031 26/19 A2989 RMK AO2 SLP122 T02610189","FM-15","10122,5","7","+0261,5","016093,5,N,5","120,5,N,0041,5"
"72242712975","2017-04-01T23:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00610,5,M,N","+0189,5",,"07,5,+00610,5,99,9","07,5,+00792,5,99,9","08,5,+01311,5,99,9","3,99,1,+00610,5,9","3,99,1,+00792,5,9","4,99,1,+01311,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","060,M,+0272,1","060,N,+0244,1",,,,,,,,,,,"10125,5,10110,5","3,9,002,9,+999,9",,,,,,,,,,,"V020","MET12504/01/17 17:53:02 METAR KLVJ 012353Z 12011KT 10SM BKN020 BKN026 OVC043 24/19 A2990 RMK AO2 SLP125 T02440189 10272 20244 53002","FM-15","10125,5","7","+0244,5","016093,5,N,5","120,5,N,0057,5"
"72242712975","2017-04-02T00:41:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01280,5,M,N","+0189,5",,"02,5,+00549,5,99,9","04,5,+00732,5,99,9","07,5,+01280,5,99,9","1,99,1,+00549,5,9","2,99,1,+00732,5,9","3,99,1,+01280,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET10004/01/17 18:41:01 SPECI KLVJ 020041Z 10009KT 10SM FEW018 SCT024 BKN042 24/19 A2990 RMK AO2 T02390189","FM-16","99999,9","7","+0239,5","016093,5,N,5","100,5,N,0046,5"
"72242712975","2017-04-02T00:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01280,5,M,N","+0189,5",,"02,5,+00549,5,99,9","02,5,+01067,5,99,9","07,5,+01280,5,99,9","1,99,1,+00549,5,9","1,99,1,+01067,5,9","3,99,1,+01280,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET10704/01/17 18:53:01 METAR KLVJ 020053Z 10011KT 10SM FEW018 FEW035 BKN042 24/19 A2990 RMK AO2 SLP125 T02390189","FM-15","10125,5","7","+0239,5","016093,5,N,5","100,5,N,0057,5"
"72242712975","2017-04-02T01:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01280,5,M,N","+0194,5",,"02,5,+00457,5,99,9","04,5,+00762,5,99,9","07,5,+01280,5,99,9","1,99,1,+00457,5,9","2,99,1,+00762,5,9","3,99,1,+01280,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET10704/01/17 19:53:01 METAR KLVJ 020153Z 09009KT 10SM FEW015 SCT025 BKN042 23/19 A2990 RMK AO2 SLP123 T02330194","FM-15","10123,5","7","+0233,5","016093,5,N,5","090,5,N,0046,5"
"72242712975","2017-04-02T02:13:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00457,5,M,N","+0194,5",,"07,5,+00457,5,99,9","07,5,+00671,5,99,9","07,5,+00975,5,99,9","3,99,1,+00457,5,9","3,99,1,+00671,5,9","3,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET10004/01/17 20:13:02 SPECI KLVJ 020213Z 10009KT 10SM BKN015 BKN022 BKN032 23/19 A2990 RMK AO2 T02330194","FM-16","99999,9","7","+0233,5","016093,5,N,5","100,5,N,0046,5"
"72242712975","2017-04-02T02:28:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01128,5,M,N","+0194,5",,"04,5,+00518,5,99,9","04,5,+00732,5,99,9","08,5,+01128,5,99,9","2,99,1,+00518,5,9","2,99,1,+00732,5,9","4,99,1,+01128,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10004/01/17 20:28:02 SPECI KLVJ 020228Z 11010KT 10SM SCT017 SCT024 OVC037 23/19 A2991 RMK AO2 T02330194","FM-16","99999,9","7","+0233,5","016093,5,N,5","110,5,N,0051,5"
"72242712975","2017-04-02T02:38:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00518,5,M,N","+0194,5",,"07,5,+00518,5,99,9","07,5,+00884,5,99,9","08,5,+01158,5,99,9","3,99,1,+00518,5,9","3,99,1,+00884,5,9","4,99,1,+01158,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5",,,,,,,,,,,,"V020","MET10004/01/17 20:38:02 SPECI KLVJ 020238Z 12011KT 10SM BKN017 BKN029 OVC038 24/19 A2991 RMK AO2 T02390194","FM-16","99999,9","7","+0239,5","016093,5,N,5","120,5,N,0057,5"
"72242712975","2017-04-02T02:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00488,5,M,N","+0194,5",,"07,5,+00488,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00488,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5","3,9,004,9,+999,9",,,,,,,,,,,"V020","MET10604/01/17 20:53:02 METAR KLVJ 020253Z 12009KT 10SM BKN016 OVC024 24/19 A2992 RMK AO2 SLP129 T02390194 53004","FM-15","10129,5","7","+0239,5","016093,5,N,5","120,5,N,0046,5"
"72242712975","2017-04-02T03:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00457,5,M,N","+0200,5",,"07,5,+00457,5,99,9","07,5,+00914,5,99,9",,"3,99,1,+00457,5,9","3,99,1,+00914,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET10004/01/17 21:53:02 METAR KLVJ 020353Z 10010KT 10SM BKN015 BKN030 23/20 A2989 RMK AO2 SLP121 T02330200","FM-15","10121,5","7","+0233,5","016093,5,N,5","100,5,N,0051,5"
"72242712975","2017-04-02T04:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0200,5",,"07,5,+00427,5,99,9","08,5,+00640,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00640,5,9",,,,,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET08704/01/17 22:51:03 SPECI KLVJ 020451Z 11011KT 9SM BKN014 OVC021 24/20 A2988 RMK AO2 FIBI","FM-16","99999,9","6","+0240,5","014484,5,N,5","110,5,N,0057,5"
"72242712975","2017-04-02T04:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00488,5,M,N","+0200,5",,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09204/01/17 22:53:02 METAR KLVJ 020453Z 11011KT 9SM OVC016 24/20 A2988 RMK AO2 SLP119 T02390200","FM-15","10119,5","7","+0239,5","014484,5,N,5","110,5,N,0057,5"
"72242712975","2017-04-02T05:00:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0200,5",,"07,5,+00427,5,99,9","08,5,+00640,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+00640,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10106,5",,,,,,,,,,,,"V020","MET09204/01/17 23:00:02 SPECI KLVJ 020500Z 11011KT 9SM BKN014 OVC021 24/20 A2989 RMK AO2 T02390200","FM-16","99999,9","7","+0239,5","014484,5,N,5","110,5,N,0057,5"
"72242712975","2017-04-02T05:21:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00701,5,M,N","+0200,5",,"04,5,+00427,5,99,9","07,5,+00701,5,99,9",,"2,99,1,+00427,5,9","3,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09204/01/17 23:21:02 SPECI KLVJ 020521Z 11008KT 9SM SCT014 BKN023 23/20 A2988 RMK AO2 T02330200","FM-16","99999,9","7","+0233,5","014484,5,N,5","110,5,N,0041,5"
"72242712975","2017-04-02T05:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00518,5,M,N","+0206,5",,"07,5,+00518,5,99,9","08,5,+00732,5,99,9",,"3,99,1,+00518,5,9","4,99,1,+00732,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","060,M,+0244,1","060,N,+0233,1","240,M,+0272,1","240,N,+0189,1",,,,,,,,,"10112,5,10096,5","6,9,018,9,+999,9",,,,,,,,,,,"V020","MET12704/01/17 23:53:02 METAR KLVJ 020553Z 11009KT 9SM BKN017 OVC024 24/21 A2986 RMK AO2 SLP111 T02390206 10244 20233 402720189 56018","FM-15","10111,5","7","+0239,5","014484,5,N,5","110,5,N,0046,5"
"72242712975","2017-04-02T05:59:00","6","SOD  ","KLVJ ","V020","24,0000,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9","24,000,9,5","024,0000,9,5",,,,,,,,,,,,,,,,,"KLVJ ","99999,9,9,9","+9999,9",,,,,,,,,,"240,M,+0272,5","240,N,+0189,5",,,,,,,,,,,,,"10105,4,10105,4",,,,,,,"1,24,01341,130,9999,5","2,24,01028,130,9999,5","3,24,00528,999,9999,5","V020","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 66AVERAGE STATION PRESSURE:29.840 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0341 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.8 24 HR AVG TEMP (F): 74DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  9 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","99999,9","6","+9999,9","999999,9,9,9","999,9,9,9999,9"
"72242712975","2017-04-02T06:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00427,5,M,N","+0206,5",,"07,5,+00427,5,99,9","07,5,+00579,5,99,9","08,5,+00792,5,99,9","3,99,1,+00427,5,9","3,99,1,+00579,5,9","4,99,1,+00792,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10105,5,10089,5",,,,,,,,,,,,"V020","MET10604/02/17 00:53:02 METAR KLVJ 020653Z 12010KT 9SM BKN014 BKN019 OVC026 24/21 A2984 RMK AO2 SLP104 T02390206","FM-15","10104,5","7","+0239,5","014484,5,N,5","120,5,N,0051,5"
